state	provider	provider_type	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
Maryland	Maryland Institute College of Art (MICA)	Traditional	2	5	2	4	0.285714286	0.714285714	0.333333333	0.666666667
Maryland	McDaniel College	Traditional	32	69	95	6	0.316831683	0.683168317	0.940594059	0.059405941
Maryland	Montgomery County Public Schools/Montgomery Community College	Alternative, not IHE-based	11	10	16	6	0.523809524	0.476190476	0.727272727	0.272727273
Maryland	Morgan State University	Traditional	50	180	10	220	0.217391304	0.782608696	0.043478261	0.956521739
Maryland	Mt. St. Mary's University	Traditional	19	49	57	18	0.279411765	0.720588235	0.76	0.24
Maryland	Notre Dame of Maryland University	Traditional	80	296	291	85	0.212765957	0.787234043	0.77393617	0.22606383
Maryland	Peabody Institute	Traditional	12	14	23	3	0.461538462	0.538461538	0.884615385	0.115384615
Maryland	Prince George's County Public Schools/Resident Teacher Project	Alternative, not IHE-based	0	0	0	0
Maryland	Prince George's County Public Schools/Teach for America	Alternative, not IHE-based	10	24	14	20	0.294117647	0.705882353	0.411764706	0.588235294
Maryland	Prince Georges Co Public Schools/Notre Dame of Maryland University	Alternative, not IHE-based	5	18	4	19	0.217391304	0.782608696	0.173913043	0.826086957
Maryland	Salisbury University	Traditional	64	303	327	59	0.174386921	0.825613079	0.847150259	0.152849741
Maryland	St. Mary's College of Maryland	Traditional	1	1	2	0	0.5	0.5	1	0
Maryland	Stevenson University	Traditional	18	230	166	73	0.072580645	0.927419355	0.694560669	0.305439331
Maryland	Towson University	Traditional	343	888	933	247	0.278635256	0.721364744	0.790677966	0.209322034
Maryland	University of Maryland Baltimore County	Traditional	115	318	253	180	0.265588915	0.734411085	0.584295612	0.415704388
Maryland	University of Maryland College Park	Traditional	56	249	198	100	0.183606557	0.816393443	0.66442953	0.33557047
Maryland	University of Maryland Eastern Shore	Traditional	9	17	11	12	0.346153846	0.653846154	0.47826087	0.52173913
Maryland	University of Maryland University College	Traditional	69	118	128	43	0.368983957	0.631016043	0.748538012	0.251461988
Maryland	Washington Adventist University	Traditional	19	79	27	79	0.193877551	0.806122449	0.254716981	0.745283019
Maryland	Washington College	Traditional	2	9	9	0	0.181818182	0.818181818	1	0
Massachusetts	American International College	Traditional	352	1282	1394	150	0.215422277	0.784577723	0.902849741	0.097150259
Massachusetts	Anna Maria College	Traditional	4	37	33	2	0.097560976	0.902439024	0.942857143	0.057142857
Massachusetts	Assumption College	Traditional	12	95	104	3	0.112149533	0.887850467	0.971962617	0.028037383
Massachusetts	Bay Path University	Traditional	10	100	89	11	0.090909091	0.909090909	0.89	0.11
Massachusetts	Becker College	Traditional	4	22	26	1	0.153846154	0.846153846	0.962962963	0.037037037
Massachusetts	Berklee College of Music	Traditional	58	46	51	35	0.557692308	0.442307692	0.593023256	0.406976744
Massachusetts	Boston College	Traditional	74	441	335	112	0.14368932	0.85631068	0.749440716	0.250559284
Massachusetts	Boston Conservatory	Traditional	10	6	12	4	0.625	0.375	0.75	0.25
Massachusetts	Boston Teacher Residency	Alternative, not IHE-based	9	28	19	18	0.243243243	0.756756757	0.513513514	0.486486486
Massachusetts	Boston University	Traditional	58	355	259	86	0.140435835	0.859564165	0.750724638	0.249275362
Massachusetts	Brandeis University	Traditional	29	76	80	23	0.276190476	0.723809524	0.776699029	0.223300971
Massachusetts	Bridgewater State University	Traditional	456	2311	2372	234	0.164799422	0.835200578	0.910207214	0.089792786
Massachusetts	Cambridge College	Traditional	115	245	250	101	0.319444444	0.680555556	0.712250712	0.287749288
Massachusetts	Catherine Leahy Brine Educational Consultants, Inc.	Alternative, not IHE-based	32	28	52	8	0.533333333	0.466666667	0.866666667	0.133333333
Massachusetts	City on a Hill Charter Public School Circuit Street (District)	Alternative, not IHE-based	1	4	4	1	0.2	0.8	0.8	0.2
Massachusetts	Clark University	Traditional	8	19	18	6	0.296296296	0.703703704	0.75	0.25
Massachusetts	Collaborative for Educational Services	Alternative, not IHE-based	24	65	78	11	0.269662921	0.730337079	0.876404494	0.123595506
Massachusetts	College of the Holy Cross	Traditional	9	21	25	4	0.3	0.7	0.862068966	0.137931034
Massachusetts	Curry College	Traditional	13	118	86	6	0.099236641	0.900763359	0.934782609	0.065217391
Massachusetts	DeLet	Alternative, not IHE-based	2	5	7	0	0.285714286	0.714285714	1	0
Massachusetts	Eastern Nazarene	Traditional	22	76	77	16	0.224489796	0.775510204	0.827956989	0.172043011
Massachusetts	Elms College	Traditional	23	108	126	14	0.175572519	0.824427481	0.9	0.1
Massachusetts	Emerson College	Traditional	26	198	164	28	0.116071429	0.883928571	0.854166667	0.145833333
Massachusetts	Emmanuel College	Traditional	36	168	165	20	0.176470588	0.823529412	0.891891892	0.108108108
Massachusetts	Endicott College	Traditional	49	267	329	12	0.155063291	0.844936709	0.964809384	0.035190616
Massachusetts	Fitchburg State University	Traditional	72	270	308	29	0.210526316	0.789473684	0.913946588	0.086053412
Massachusetts	Framingham State University	Traditional	26	198	217	13	0.116071429	0.883928571	0.943478261	0.056521739
Massachusetts	Francis W. Parker Charter Essential (District)	Alternative, not IHE-based	3	5	6	4	0.375	0.625	0.6	0.4
Massachusetts	Gordon College	Traditional	77	355	373	78	0.178240741	0.821759259	0.827050998	0.172949002
Massachusetts	Harvard Graduate School of Education	Traditional	11	32	23	8	0.255813953	0.744186047	0.741935484	0.258064516
Massachusetts	Hellenic College	Traditional	0	3	3	0	0	1	1	0
Massachusetts	Lasell College	Traditional	12	122	130	4	0.089552239	0.910447761	0.970149254	0.029850746
Massachusetts	Lesley University	Traditional	112	551	544	88	0.16892911	0.83107089	0.860759494	0.139240506
Massachusetts	Massachusetts College of Art	Traditional	2	25	25	2	0.074074074	0.925925926	0.925925926	0.074074074
Massachusetts	Massachusetts College of Liberal Arts (MCLA)	Traditional	12	50	53	7	0.193548387	0.806451613	0.883333333	0.116666667
Massachusetts	MATCH Charter Public School (District)	Alternative, not IHE-based	6	35	26	15	0.146341463	0.853658537	0.634146341	0.365853659
Massachusetts	Merrimack College	Traditional	25	243	0	0	0.093283582	0.906716418
Massachusetts	Montserrat College of Art	Traditional	1	22	20	0	0.043478261	0.956521739	1	0
Massachusetts	Mount Holyoke College	Traditional	2	29	25	6	0.064516129	0.935483871	0.806451613	0.193548387
Massachusetts	Mount Ida College	Traditional	4	33	26	10	0.108108108	0.891891892	0.722222222	0.277777778
Massachusetts	Newton	Alternative, not IHE-based	2	3	4	1	0.4	0.6	0.8	0.2
Massachusetts	Nichols College	Traditional	4	6	9	0	0.4	0.6	1	0
Massachusetts	Northeast Consortium for Staff Development (NCSD)	Alternative, not IHE-based	3	5	0	0	0.375	0.625
Massachusetts	Northeastern University	Traditional	36	135	99	23	0.210526316	0.789473684	0.81147541	0.18852459
Massachusetts	PRISM Educational Consultants, Inc.	Alternative, not IHE-based	6	5	11	0	0.545454545	0.454545455	1	0
Massachusetts	Regis College	Traditional	8	26	16	2	0.235294118	0.764705882	0.888888889	0.111111111
Massachusetts	Salem State University	Traditional	36	133	123	7	0.213017751	0.786982249	0.946153846	0.053846154
Massachusetts	Shady Hill	Alternative, not IHE-based	2	14	14	2	0.125	0.875	0.875	0.125
Massachusetts	Simmons College	Traditional	28	145	143	19	0.161849711	0.838150289	0.882716049	0.117283951
Massachusetts	Smith College	Traditional	3	33	27	8	0.083333333	0.916666667	0.771428571	0.228571429
Massachusetts	South Coast Educational Collaborative	Alternative, not IHE-based	2	9	11	0	0.181818182	0.818181818	1	0
Massachusetts	Springfield College	Traditional	68	81	133	16	0.456375839	0.543624161	0.89261745	0.10738255
Massachusetts	Stonehill College	Traditional	25	205	215	8	0.108695652	0.891304348	0.964125561	0.035874439
Massachusetts	Suffolk University	Traditional	0	1	0	0	0	1
Massachusetts	Teach for America	Alternative, not IHE-based	47	104	75	67	0.311258278	0.688741722	0.528169014	0.471830986
Massachusetts	The Teachers' Loft	Alternative, not IHE-based	2	0	1	1	1	0	0.5	0.5
Massachusetts	Tufts University	Traditional	14	31	29	15	0.311111111	0.688888889	0.659090909	0.340909091
Massachusetts	University of Massachusetts - Amherst	Traditional	73	164	195	38	0.308016878	0.691983122	0.836909871	0.163090129
Massachusetts	University of Massachusetts - Boston	Traditional	0	0	0	0
Massachusetts	University of Massachusetts - Dartmouth	Traditional	49	63	99	11	0.4375	0.5625	0.9	0.1
Massachusetts	University of Massachusetts - Lowell	Traditional	40	45	52	7	0.470588235	0.529411765	0.881355932	0.118644068
Massachusetts	Wellesley College	Traditional	1	11	9	5	0.083333333	0.916666667	0.642857143	0.357142857
Massachusetts	Western New England University	Traditional	11	30	39	6	0.268292683	0.731707317	0.866666667	0.133333333
Massachusetts	Westfield State University	Traditional	237	825	946	102	0.223163842	0.776836158	0.902671756	0.097328244
Massachusetts	Wheaton College	Traditional	5	34	34	5	0.128205128	0.871794872	0.871794872	0.128205128
Massachusetts	Wheelock College	Traditional	20	285	192	68	0.06557377	0.93442623	0.738461538	0.261538462
Massachusetts	Worcester Polytechnic Institute	Traditional	5	12	14	3	0.294117647	0.705882353	0.823529412	0.176470588
Massachusetts	Worcester State University	Traditional	144	445	503	69	0.244482173	0.755517827	0.879370629	0.120629371
Michigan	Adrian college	Traditional	8	11	0	2	0.421052632	0.578947368	0	1
Michigan	Albion College	Traditional	3	6	8	1	0.333333333	0.666666667	0.888888889	0.111111111
Michigan	Alma College	Traditional	19	48	61	8	0.28358209	0.71641791	0.884057971	0.115942029
Michigan	Andrews University	Traditional	6	22	15	13	0.214285714	0.785714286	0.535714286	0.464285714
Michigan	Aquinas College	Traditional	68	169	213	19	0.286919831	0.713080169	0.918103448	0.081896552
Michigan	Baker College	Traditional	13	100	102	11	0.115044248	0.884955752	0.902654867	0.097345133
Michigan	Calvin College	Traditional	38	137	160	15	0.217142857	0.782857143	0.914285714	0.085714286
Michigan	Central  Michigan University	Traditional	354	981	1200	69	0.265168539	0.734831461	0.945626478	0.054373522
Michigan	College for Creative Studies	Traditional	4	12	7	5	0.25	0.75	0.583333333	0.416666667
Michigan	Concordia University	Traditional	12	46	57	1	0.206896552	0.793103448	0.982758621	0.017241379
Michigan	Cornerstone University	Traditional	41	161	188	14	0.202970297	0.797029703	0.930693069	0.069306931
Michigan	Eastern Michigan University	Traditional	338	1142	1246	234	0.228378378	0.771621622	0.841891892	0.158108108
Michigan	Ferris State University	Traditional	238	599	697	118	0.284348865	0.715651135	0.855214724	0.144785276
Michigan	Grand Valley State University	Traditional	59	189	232	16	0.237903226	0.762096774	0.935483871	0.064516129
Michigan	Hope College	Traditional	34	147	173	8	0.187845304	0.812154696	0.955801105	0.044198895
Michigan	Lake Superior State University	Traditional	6	22	25	3	0.214285714	0.785714286	0.892857143	0.107142857
Michigan	Madonna University	Traditional	9	42	44	7	0.176470588	0.823529412	0.862745098	0.137254902
Michigan	Marygrove College	Traditional	8	10	7	11	0.444444444	0.555555556	0.388888889	0.611111111
Michigan	Michigan State University	Traditional	195	716	801	97	0.214050494	0.785949506	0.891982183	0.108017817
Michigan	Michigan Tech. University	Traditional	9	19	27	1	0.321428571	0.678571429	0.964285714	0.035714286
Michigan	Northern Michigan University	Traditional	154	352	464	30	0.304347826	0.695652174	0.939271255	0.060728745
Michigan	Oakland University	Traditional	80	432	440	55	0.15625	0.84375	0.888888889	0.111111111
Michigan	Olivet College	Traditional	6	3	9	0	0.666666667	0.333333333	1	0
Michigan	Robert B. Miller College	Traditional	3	13	0	1	0.1875	0.8125	0	1
Michigan	Rochester College	Traditional	2	10	10	2	0.166666667	0.833333333	0.833333333	0.166666667
Michigan	Saginaw Valley State University	Traditional	52	164	208	8	0.240740741	0.759259259	0.962962963	0.037037037
Michigan	Schoolcraft College	Alternative, not IHE-based	0	1	1	0	0	1	1	0
Michigan	Siena Heights University	Traditional	28	67	85	10	0.294736842	0.705263158	0.894736842	0.105263158
Michigan	Spring Arbor University	Traditional	59	250	272	24	0.190938511	0.809061489	0.918918919	0.081081081
Michigan	The New Teacher Project/Michigan Teacher Corps	Alternative, not IHE-based	1	13	9	5	0.071428571	0.928571429	0.642857143	0.357142857
Michigan	University of Detroit Mercy	Traditional	4	13	10	6	0.235294118	0.764705882	0.625	0.375
Michigan	University of Michigan - Ann Arbor	Traditional	20	137	146	11	0.127388535	0.872611465	0.929936306	0.070063694
Michigan	University of Michigan - Ann Arbor	Alternative, IHE-based	16	54	48	20	0.228571429	0.771428571	0.705882353	0.294117647
Michigan	University of Michigan - Dearborn	Traditional	73	470	444	71	0.134438306	0.865561694	0.862135922	0.137864078
Michigan	University of Michigan - Flint	Traditional	94	222	263	44	0.297468354	0.702531646	0.856677524	0.143322476
Michigan	University of Michigan - Flint	Alternative, IHE-based	13	15	16	11	0.464285714	0.535714286	0.592592593	0.407407407
Michigan	Wayne State University	Traditional	545	1103	992	569	0.330703883	0.669296117	0.63549007	0.36450993
Michigan	Wayne State University	Alternative, IHE-based	0	0	0	0
Michigan	Western Michigan University	Traditional	150	437	553	71	0.255536627	0.744463373	0.886217949	0.113782051
Micronesia	College of Micronesia	Traditional	211	390	0	601	0.351081531	0.648918469	0	1
Minnesota	Augsburg College	Traditional	109	234	214	67	0.317784257	0.682215743	0.761565836	0.238434164
Minnesota	Bemidji State University	Traditional	128	397	486	27	0.243809524	0.756190476	0.947368421	0.052631579
Minnesota	Bethany Lutheran College	Traditional	6	25	31	0	0.193548387	0.806451613	1	0
Minnesota	Bethel University	Traditional	62	201	229	21	0.235741445	0.764258555	0.916	0.084
Minnesota	Carleton College	Traditional	3	6	6	3	0.333333333	0.666666667	0.666666667	0.333333333
Minnesota	College of St. Benedict & St. John’s University	Traditional	29	98	121	6	0.228346457	0.771653543	0.952755906	0.047244094
Minnesota	College of St. Scholastica	Traditional	29	80	90	6	0.266055046	0.733944954	0.9375	0.0625
Minnesota	Concordia College-Moorhead	Traditional	53	116	151	6	0.313609467	0.686390533	0.961783439	0.038216561
Minnesota	Concordia University-St. Paul	Traditional	21	92	84	28	0.185840708	0.814159292	0.75	0.25
Minnesota	Crown College	Traditional	16	47	54	9	0.253968254	0.746031746	0.857142857	0.142857143
Minnesota	Gustavus Adolphus College	Traditional	25	56	74	6	0.308641975	0.691358025	0.925	0.075
Minnesota	Hamline University	Traditional	155	417	126	31	0.270979021	0.729020979	0.802547771	0.197452229
Minnesota	Hamline University	Alternative, IHE-based	4	14	3	2	0.222222222	0.777777778	0.6	0.4
Minnesota	Martin Luther College	Traditional	165	309	446	28	0.348101266	0.651898734	0.94092827	0.05907173
Minnesota	Metropolitian State University	Traditional	86	199	156	128	0.301754386	0.698245614	0.549295775	0.450704225
Minnesota	Minnesota State University-Mankato	Traditional	235	557	692	59	0.296717172	0.703282828	0.921438083	0.078561917
Minnesota	Minnesota State University-Moorhead	Traditional	75	322	362	18	0.188916877	0.811083123	0.952631579	0.047368421
Minnesota	North Central University	Traditional	4	35	34	2	0.102564103	0.897435897	0.944444444	0.055555556
Minnesota	Saint Mary's University	Traditional	70	139	151	21	0.33492823	0.66507177	0.877906977	0.122093023
Minnesota	Southwest Minnesota State University	Traditional	35	208	238	5	0.144032922	0.855967078	0.979423868	0.020576132
Minnesota	St. Catherine University	Traditional	1	63	56	14	0.015625	0.984375	0.8	0.2
Minnesota	St. Cloud State University	Traditional	157	349	446	56	0.31027668	0.68972332	0.888446215	0.111553785
Minnesota	St. Olaf College	Traditional	32	47	70	9	0.405063291	0.594936709	0.886075949	0.113924051
Minnesota	University of Minnesota Crookston	Traditional	10	37	44	3	0.212765957	0.787234043	0.936170213	0.063829787
Minnesota	University of Minnesota Duluth	Traditional	209	412	581	40	0.336553945	0.663446055	0.935587762	0.064412238
Minnesota	University of Minnesota Morris	Traditional	14	45	47	12	0.237288136	0.762711864	0.796610169	0.203389831
Minnesota	University of Minnesota Twin Cities	Traditional	142	300	371	64	0.321266968	0.678733032	0.852873563	0.147126437
Minnesota	University of Minnesota Twin Cities	Alternative, IHE-based	37	88	67	57	0.296	0.704	0.540322581	0.459677419
Minnesota	University of Northwestern – St. Paul	Traditional	21	99	114	6	0.175	0.825	0.95	0.05
Minnesota	University of St. Thomas	Traditional	80	212	251	27	0.273972603	0.726027397	0.902877698	0.097122302
Minnesota	Walden University	Traditional	0	15	14	1	0	1	0.933333333	0.066666667
Minnesota	Winona State University	Traditional	147	487	608	31	0.231861199	0.768138801	0.951486698	0.048513302
Mississippi	ABCTE	Alternative, not IHE-based	0	0	0	0
Mississippi	Alcorn State University	Traditional	7	17	5	19	0.291666667	0.708333333	0.208333333	0.791666667
Mississippi	Alcorn State University	Alternative, IHE-based	5	5	4	6	0.5	0.5	0.4	0.6
Mississippi	Belhaven University	Traditional	3	12	11	4	0.2	0.8	0.733333333	0.266666667
Mississippi	Belhaven University	Alternative, IHE-based	24	46	20	50	0.342857143	0.657142857	0.285714286	0.714285714
Mississippi	Blue Mountain College	Traditional	7	33	40	0	0.175	0.825	1	0
