state	program_code	provider	provider_type	total	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
Kansas	6034	Bethany College	Traditional	44	15	29	38	9	0.340909091	0.659090909	0.808510638	0.191489362
Kansas	6037	Bethel College - KS	Traditional	56	27	29	47	9	0.482142857	0.517857143	0.839285714	0.160714286
Kansas	6088	Central Christian College	Traditional	8	3	5	8	0	0.375	0.625	1	0
Kansas	6167	Donnelly	Traditional	6	0	6	0	6	0	1	0	1
Kansas	6335	Emporia State University	Traditional	868	221	647	710	129	0.254608295	0.745391705	0.84624553	0.15375447
Kansas	6335	Emporia State University	Alternative, IHE-based	16	9	7	14	2	0.5625	0.4375	0.875	0.125
Kansas	6218	Fort Hays State University	Traditional	447	72	375	406	36	0.161073826	0.838926174	0.918552036	0.081447964
Kansas	6218	Fort Hays State University	Alternative, IHE-based	118	43	75	101	16	0.36440678	0.63559322	0.863247863	0.136752137
Kansas	6224	Friends University	Traditional	33	8	25	31	2	0.242424242	0.757575758	0.939393939	0.060606061
Kansas	6262	Haskell Indian Nations University	Traditional	13	1	12	0	13	0.076923077	0.923076923	0	1
Kansas	6334	Kansas State University	Traditional	963	215	748	845	107	0.223260644	0.776739356	0.887605042	0.112394958
Kansas	6337	Kansas Wesleyan University	Traditional	36	3	33	33	3	0.083333333	0.916666667	0.916666667	0.083333333
Kansas	6404	McPherson College	Traditional	43	14	29	40	7	0.325581395	0.674418605	0.85106383	0.14893617
Kansas	6437	MidAmerica Nazarene University	Traditional	66	28	38	62	4	0.424242424	0.575757576	0.939393939	0.060606061
Kansas	6615	Newman University	Traditional	102	19	83	69	33	0.18627451	0.81372549	0.676470588	0.323529412
Kansas	6547	Ottawa University	Traditional	154	64	90	109	34	0.415584416	0.584415584	0.762237762	0.237762238
Kansas	6336	Pittsburg State University	Traditional	809	268	541	732	125	0.331273177	0.668726823	0.854142357	0.145857643
Kansas	6336	Pittsburg State University	Alternative, IHE-based	64	17	47	57	19	0.265625	0.734375	0.75	0.25
Kansas	6670	Southwestern College	Traditional	89	15	74	73	7	0.168539326	0.831460674	0.9125	0.0875
Kansas	6670	Southwestern College	Alternative, IHE-based	0	0	0	0	0
Kansas	6684	Sterling College	Traditional	139	47	92	131	30	0.338129496	0.661870504	0.813664596	0.186335404
Kansas	6815	Tabor College	Traditional	77	21	56	67	8	0.272727273	0.727272727	0.893333333	0.106666667
Kansas	6871	University of Kansas	Traditional	284	81	203	234	41	0.285211268	0.714788732	0.850909091	0.149090909
Kansas	6630	University of Saint Mary	Traditional	28	9	19	25	4	0.321428571	0.678571429	0.862068966	0.137931034
Kansas	6928	Washburn University	Traditional	175	46	129	152	21	0.262857143	0.737142857	0.878612717	0.121387283
Kansas	6884	Wichita State University	Traditional	375	109	266	315	60	0.290666667	0.709333333	0.84	0.16
Kansas	6884	Wichita State University	Alternative, IHE-based	37	23	14	31	6	0.621621622	0.378378378	0.837837838	0.162162162
Kentucky	1098	Alice Lloyd College	Traditional	39	10	29	39	0	0.256410256	0.743589744	1	0
Kentucky	1019	Asbury University	Traditional	106	13	93	92	14	0.122641509	0.877358491	0.867924528	0.132075472
Kentucky	1019	Asbury University	Alternative, IHE-based	28	6	22	26	2	0.214285714	0.785714286	0.928571429	0.071428571
Kentucky	1056	Bellarmine University	Traditional	139	26	110	122	20	0.191176471	0.808823529	0.85915493	0.14084507
Kentucky	1056	Bellarmine University	Alternative, IHE-based	45	21	24	42	5	0.466666667	0.533333333	0.893617021	0.106382979
Kentucky	1060	Berea College	Traditional	44	7	33	41	6	0.175	0.825	0.872340426	0.127659574
Kentucky	1072	Boyce College	Traditional	6	1	5	5	2	0.166666667	0.833333333	0.714285714	0.285714286
Kentucky	1071	Brescia University	Traditional	6	1	5	6	0	0.166666667	0.833333333	1	0
Kentucky	1097	Campbellsville University	Traditional	97	24	73	91	6	0.24742268	0.75257732	0.93814433	0.06185567
Kentucky	1097	Campbellsville University	Alternative, IHE-based	17	9	8	11	6	0.529411765	0.470588235	0.647058824	0.352941176
Kentucky	1109	Centre College	Traditional	6	3	3	5	1	0.5	0.5	0.833333333	0.166666667
Kentucky	1200	Eastern Kentucky University	Traditional	550	91	459	461	20	0.165454545	0.834545455	0.958419958	0.041580042
Kentucky	1200	Eastern Kentucky University	Alternative, IHE-based	29	8	21	25	0	0.275862069	0.724137931	1	0
Kentucky	1249	Georgetown College	Traditional	58	11	47	54	3	0.189655172	0.810344828	0.947368421	0.052631579
Kentucky	1249	Georgetown College	Alternative, IHE-based	44	21	23	40	4	0.477272727	0.522727273	0.909090909	0.090909091
Kentucky	1260	Jefferson County Public Schools ACES Program	Alternative, not IHE-based	11	4	7	0	11	0.363636364	0.636363636	0	1
Kentucky	1377	Kentucky Christian University	Traditional	29	11	18	29	0	0.379310345	0.620689655	1	0
Kentucky	1368	Kentucky State University	Traditional	12	3	9	6	6	0.25	0.75	0.5	0.5
Kentucky	1368	Kentucky State University	Alternative, IHE-based	3	1	2	2	1	0.333333333	0.666666667	0.666666667	0.333333333
Kentucky	1369	Kentucky Wesleyan College	Traditional	34	12	22	34	0	0.352941176	0.647058824	1	0
Kentucky	1409	Lindsey Wilson College	Traditional	77	29	48	69	5	0.376623377	0.623376623	0.932432432	0.067567568
Kentucky	1467	Midway University	Traditional	76	10	66	58	2	0.131578947	0.868421053	0.966666667	0.033333333
Kentucky	1467	Midway University	Alternative, IHE-based	0	0	0	0	0
Kentucky	1487	Morehead State University	Traditional	490	147	343	480	10	0.3	0.7	0.979591837	0.020408163
Kentucky	1487	Morehead State University	Alternative, IHE-based	63	26	37	60	3	0.412698413	0.587301587	0.952380952	0.047619048
Kentucky	1494	Murray State University	Traditional	344	66	278	328	16	0.191860465	0.808139535	0.953488372	0.046511628
Kentucky	1494	Murray State University	Alternative, IHE-based	44	15	29	41	3	0.340909091	0.659090909	0.931818182	0.068181818
Kentucky	1574	Northern Kentucky University	Traditional	254	59	195	247	7	0.232283465	0.767716535	0.972440945	0.027559055
Kentucky	1574	Northern Kentucky University	Alternative, IHE-based	16	7	9	16	0	0.4375	0.5625	1	0
Kentucky	1552	Spalding University	Traditional	19	3	16	12	4	0.157894737	0.842105263	0.75	0.25
Kentucky	1552	Spalding University	Alternative, IHE-based	10	6	4	6	2	0.6	0.4	0.75	0.25
Kentucky	1553	St. Catharine College	Traditional	12	2	10	11	1	0.166666667	0.833333333	0.916666667	0.083333333
Kentucky	1873	Teach for America	Alternative, not IHE-based	51	17	34	43	8	0.333333333	0.666666667	0.843137255	0.156862745
Kentucky	1876	Thomas More College	Traditional	17	1	16	17	0	0.058823529	0.941176471	1	0
Kentucky	1876	Thomas More College	Alternative, IHE-based	11	3	8	11	0	0.272727273	0.727272727	1	0
Kentucky	1808	Transylvania University	Traditional	28	6	22	25	3	0.214285714	0.785714286	0.892857143	0.107142857
Kentucky	1825	Union College	Traditional	5	1	4	5	0	0.2	0.8	1	0
Kentucky	1825	Union College	Alternative, IHE-based	9	2	7	9	0	0.222222222	0.777777778	1	0
Kentucky	1837	University of Kentucky	Traditional	517	106	411	466	43	0.205029014	0.794970986	0.915520629	0.084479371
Kentucky	1837	University of Kentucky	Alternative, IHE-based	25	0	25	22	3	0	1	0.88	0.12
Kentucky	1838	University of Louisville	Traditional	255	57	198	228	27	0.223529412	0.776470588	0.894117647	0.105882353
Kentucky	1838	University of Louisville	Alternative, IHE-based	84	33	51	65	19	0.392857143	0.607142857	0.773809524	0.226190476
Kentucky	1625	University of Pikeville	Traditional	11	4	7	10	1	0.363636364	0.636363636	0.909090909	0.090909091
Kentucky	1145	University of the Cumberlands	Traditional	528	156	372	417	22	0.295454545	0.704545455	0.949886105	0.050113895
Kentucky	1145	University of the Cumberlands	Alternative, IHE-based	344	142	202	314	15	0.412790698	0.587209302	0.954407295	0.045592705
Kentucky	1901	Western Kentucky University	Traditional	386	55	331	369	16	0.142487047	0.857512953	0.958441558	0.041558442
Kentucky	1901	Western Kentucky University	Alternative, IHE-based	17	3	14	8	9	0.176470588	0.823529412	0.470588235	0.529411765
Louisiana	6082	Centenary College	Alternative, IHE-based	42	13	29	40	2	0.30952381	0.69047619	0.952380952	0.047619048
Louisiana	6250	Grambling State University	Traditional	21	3	18	1	20	0.142857143	0.857142857	0.047619048	0.952380952
Louisiana	6250	Grambling State University	Alternative, IHE-based	34	12	22	0	34	0.352941176	0.647058824	0	1
Louisiana	6255	iTeach Louisiana	Alternative, not IHE-based	143	42	101	94	49	0.293706294	0.706293706	0.657342657	0.342657343
Louisiana	6371	Louisiana College	Traditional	33	8	25	32	1	0.242424242	0.757575758	0.96969697	0.03030303
Louisiana	6371	Louisiana College	Alternative, IHE-based	121	26	95	77	44	0.214876033	0.785123967	0.636363636	0.363636364
Louisiana	6377	LOUISIANA RESOURCE CENTER FOR EDUCATORS	Alternative, not IHE-based	139	21	118	95	30	0.151079137	0.848920863	0.76	0.24
Louisiana	6355	Louisiana State Univ - Shreveport	Traditional	77	6	71	67	11	0.077922078	0.922077922	0.858974359	0.141025641
Louisiana	6355	Louisiana State Univ - Shreveport	Alternative, IHE-based	28	8	20	19	9	0.285714286	0.714285714	0.678571429	0.321428571
Louisiana	6369	Louisiana State University - Alexandria	Traditional	47	2	45	43	4	0.042553191	0.957446809	0.914893617	0.085106383
Louisiana	6369	Louisiana State University - Alexandria	Alternative, IHE-based	12	3	9	8	4	0.25	0.75	0.666666667	0.333333333
Louisiana	6373	Louisiana State University - Baton Rouge	Traditional	638	105	533	523	112	0.164576803	0.835423197	0.823622047	0.176377953
Louisiana	6373	Louisiana State University - Baton Rouge	Alternative, IHE-based	30	7	23	27	3	0.233333333	0.766666667	0.9	0.1
Louisiana	6372	Louisiana Tech University	Traditional	133	24	109	124	9	0.180451128	0.819548872	0.932330827	0.067669173
Louisiana	6372	Louisiana Tech University	Alternative, IHE-based	104	26	78	84	20	0.25	0.75	0.807692308	0.192307692
Louisiana	6374	Loyola University of New Orleans	Traditional	0	0	0	0	0
Louisiana	6403	McNeese State University	Traditional	204	36	168	192	12	0.176470588	0.823529412	0.941176471	0.058823529
Louisiana	6403	McNeese State University	Alternative, IHE-based	72	15	57	58	14	0.208333333	0.791666667	0.805555556	0.194444444
Louisiana	6221	Nicholls State University	Traditional	277	43	234	232	45	0.155234657	0.844765343	0.837545126	0.162454874
Louisiana	6221	Nicholls State University	Alternative, IHE-based	97	20	77	77	20	0.206185567	0.793814433	0.793814433	0.206185567
Louisiana	6492	Northwestern State University	Traditional	139	39	100	111	26	0.28057554	0.71942446	0.810218978	0.189781022
Louisiana	6492	Northwestern State University	Alternative, IHE-based	235	30	205	170	40	0.127659574	0.872340426	0.80952381	0.19047619
Louisiana	6002	Our Lady of Holy Cross College	Traditional	8	1	7	6	2	0.125	0.875	0.75	0.25
Louisiana	6002	Our Lady of Holy Cross College	Alternative, IHE-based	28	5	23	19	9	0.178571429	0.821428571	0.678571429	0.321428571
Louisiana	2972	Relay Graduate School of Education	Alternative, not IHE-based	6	1	5	4	2	0.166666667	0.833333333	0.666666667	0.333333333
Louisiana	6656	Southeastern Louisiana University	Traditional	457	61	396	372	83	0.133479212	0.866520788	0.817582418	0.182417582
Louisiana	6656	Southeastern Louisiana University	Alternative, IHE-based	80	21	59	58	22	0.2625	0.7375	0.725	0.275
Louisiana	6711	Southern Univ - New Orleans	Traditional	14	1	13	1	13	0.071428571	0.928571429	0.071428571	0.928571429
Louisiana	6711	Southern Univ - New Orleans	Alternative, IHE-based	28	14	14	7	21	0.5	0.5	0.25	0.75
Louisiana	6663	Southern Univ A and M College	Traditional	40	17	23	1	39	0.425	0.575	0.025	0.975
Louisiana	6663	Southern Univ A and M College	Alternative, IHE-based	13	4	9	1	12	0.307692308	0.692307692	0.076923077	0.923076923
Louisiana	6976	St. Bernard Parish Schools	Alternative, not IHE-based	29	7	22	27	3	0.24137931	0.75862069	0.9	0.1
Louisiana	6223	Teach Ascension Academy	Alternative, not IHE-based	8	1	7	5	3	0.125	0.875	0.625	0.375
Louisiana	6376	The New Teacher Project	Alternative, not IHE-based	478	142	319	267	166	0.30802603	0.69197397	0.616628176	0.383371824
Louisiana	6832	Tulane University	Alternative, IHE-based	52	14	38	42	9	0.269230769	0.730769231	0.823529412	0.176470588
Louisiana	6672	University of LA at Lafayette	Traditional	343	49	294	292	51	0.142857143	0.857142857	0.851311953	0.148688047
Louisiana	6672	University of LA at Lafayette	Alternative, IHE-based	74	17	57	61	13	0.22972973	0.77027027	0.824324324	0.175675676
Louisiana	6482	University of LA at Monroe	Traditional	137	22	115	121	16	0.160583942	0.839416058	0.883211679	0.116788321
Louisiana	6482	University of LA at Monroe	Alternative, IHE-based	74	17	57	55	19	0.22972973	0.77027027	0.743243243	0.256756757
Louisiana	6379	University of New Orleans	Traditional	123	23	100	88	35	0.18699187	0.81300813	0.715447154	0.284552846
Louisiana	6379	University of New Orleans	Alternative, IHE-based	152	39	113	119	33	0.256578947	0.743421053	0.782894737	0.217105263
Louisiana	6975	Xavier University of LA	Traditional	15	1	14	0	15	0.066666667	0.933333333	0	1
Louisiana	6975	Xavier University of LA	Alternative, IHE-based	31	9	22	9	26	0.290322581	0.709677419	0.257142857	0.742857143
Maine	3076	Bates College	Traditional	0	0	0	0	0
Maine	3012	Bowdoin College	Traditional	3	1	2	2	1	0.333333333	0.666666667	0.666666667	0.333333333
Maine	3280	Colby College	Traditional	0	0	0	0	0
Maine	3305	College of the Atlantic	Traditional	27	6	21	26	1	0.222222222	0.777777778	0.962962963	0.037037037
Maine	3440	HUSSON UNIVERSITY	Traditional	54	24	30	49	3	0.444444444	0.555555556	0.942307692	0.057692308
Maine	3013	Maine College of Art	Traditional	10	2	8	10	0	0.2	0.8	1	0
Maine	7368	Maine State Department of Education	Alternative, not IHE-based	0	0	0	0	0
Maine	3755	St. Joseph's College	Traditional	94	20	74	40	3	0.212765957	0.787234043	0.930232558	0.069767442
Maine	3903	Thomas College	Traditional	83	14	69	64	14	0.168674699	0.831325301	0.820512821	0.179487179
Maine	2899	Unity College	Traditional	9	2	7	7	2	0.222222222	0.777777778	0.777777778	0.222222222
Maine	3916	University of Maine	Traditional	540	188	352	468	30	0.348148148	0.651851852	0.939759036	0.060240964
Maine	3506	University of Maine at Farmington	Traditional	563	127	436	509	32	0.225577265	0.774422735	0.940850277	0.059149723
Maine	3393	University of Maine at Fort Kent	Traditional	23	7	16	23	6	0.304347826	0.695652174	0.793103448	0.206896552
Maine	3956	University of Maine at Machias	Traditional	95	28	67	83	12	0.294736842	0.705263158	0.873684211	0.126315789
Maine	3008	University of Maine at Presque Isle	Traditional	168	51	117	87	5	0.303571429	0.696428571	0.945652174	0.054347826
Maine	3751	University of New England	Traditional	76	16	60	72	4	0.210526316	0.789473684	0.947368421	0.052631579
Maine	3691	University of Southern Maine	Traditional	179	42	137	168	7	0.234636872	0.765363128	0.96	0.04
Marshall Islands	1	College of the Marshall Islands	Traditional	342	169	173	2	340	0.494152047	0.505847953	0.005847953	0.994152047
Marshall Islands	2	University of the South Pacific	Traditional	0	0	0	0	0
Maryland	5019	Anne Arundel Community College/Anne Arundel County Public Schools	Alternative, not IHE-based	8	1	7	8	3	0.125	0.875	0.727272727	0.272727273
Maryland	5021	Anne Arundel County Public Schools/Notre Dame of Maryland University	Alternative, not IHE-based	8	0	8	8	0	0	1	1	0
Maryland	5610	Baltimore City Public Schools/Teach for America	Alternative, not IHE-based	147	37	110	72	71	0.25170068	0.74829932	0.503496503	0.496503497
Maryland	5822	Baltimore City Public Schools/Urban Teachers	Alternative, not IHE-based	73	15	58	39	32	0.205479452	0.794520548	0.549295775	0.450704225
Maryland	5132	Baltimore City Teaching Residency/The New Teacher Project(BCTR)	Alternative, not IHE-based	236	62	170	127	97	0.267241379	0.732758621	0.566964286	0.433035714
Maryland	5777	Baltimore County Public Schools/ Goucher College	Alternative, not IHE-based	17	9	8	11	6	0.529411765	0.470588235	0.647058824	0.352941176
Maryland	5401	Bowie  State University	Traditional	231	28	203	27	199	0.121212121	0.878787879	0.119469027	0.880530973
Maryland	5122	Coppin State University	Traditional	46	5	41	2	90	0.108695652	0.891304348	0.02173913	0.97826087
Maryland	5402	Frostburg State University	Traditional	380	101	279	284	86	0.265789474	0.734210526	0.767567568	0.232432432
Maryland	5257	Goucher College	Traditional	173	39	134	118	46	0.225433526	0.774566474	0.719512195	0.280487805
Maryland	5296	Hood College	Traditional	66	16	50	56	10	0.242424242	0.757575758	0.848484848	0.151515152
Maryland	5332	Johns Hopkins University	Traditional	113	24	89	76	32	0.212389381	0.787610619	0.703703704	0.296296296
Maryland	5370	Loyola University Maryland	Traditional	143	27	116	128	21	0.188811189	0.811188811	0.859060403	0.140939597
Maryland	5999	Maryland Department of Education	Alternative, not IHE-based	28	0	28	0	0	0	1
Maryland	5399	Maryland Institute College of Art (MICA)	Traditional	8	2	5	2	4	0.285714286	0.714285714	0.333333333	0.666666667
Maryland	5898	McDaniel College	Traditional	101	32	69	95	6	0.316831683	0.683168317	0.940594059	0.059405941
Maryland	5414	Montgomery County Public Schools/Montgomery Community College	Alternative, not IHE-based	21	11	10	16	6	0.523809524	0.476190476	0.727272727	0.272727273
Maryland	5416	Morgan State University	Traditional	230	50	180	10	220	0.217391304	0.782608696	0.043478261	0.956521739
Maryland	5421	Mt. St. Mary's University	Traditional	68	19	49	57	18	0.279411765	0.720588235	0.76	0.24
Maryland	5114	Notre Dame of Maryland University	Traditional	376	80	296	291	85	0.212765957	0.787234043	0.77393617	0.22606383
Maryland	5532	Peabody Institute	Traditional	26	12	14	23	3	0.461538462	0.538461538	0.884615385	0.115384615
Maryland	5563	Prince George's County Public Schools/Resident Teacher Project	Alternative, not IHE-based	0	0	0	0	0
Maryland	5801	Prince George's County Public Schools/Teach for America	Alternative, not IHE-based	34	10	24	14	20	0.294117647	0.705882353	0.411764706	0.588235294
Maryland	5548	Prince Georges Co Public Schools/Notre Dame of Maryland University	Alternative, not IHE-based	23	5	18	4	19	0.217391304	0.782608696	0.173913043	0.826086957
Maryland	5403	Salisbury University	Traditional	367	64	303	327	59	0.174386921	0.825613079	0.847150259	0.152849741
